model_name,d_in,d_out,prec,model_file,model_string,rf,strategy,TargetClockPeriod_hls,EstimatedClockPeriod_hls,BestLatency_hls,WorstLatency_hls,IntervalMin_hls,IntervalMax_hls,BRAM_18K_hls,DSP_hls,FF_hls,LUT_hls,URAM_hls,rf_times_precision,hls_synth_success
/output/3layer_run_vsynth_2023-2/raw_reports/dense_24_104_56_128_8b,24,128,8,caea7f9e-d8dd-4692-8dda-39727d69cb0f.tar.gz,24-104-56-128,2047,resource,5.00,4.011,5749,5752,5749,5752,3,9,23311,34526,0,16376,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_24_104_56_128_8b,24,128,8,5f4eeded-0d6b-4274-a1a1-398ed42d5a99.tar.gz,24-104-56-128,3070,resource,5.00,4.011,8997,9000,8997,9000,4,5,23322,33382,0,24560,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_24_104_56_128_8b,24,128,8,0b32f04c-0b11-4c89-8017-ed6979bc0c4d.tar.gz,24-104-56-128,4093,resource,5.00,4.011,8997,9000,8997,9000,4,5,23322,33382,0,32744,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_24_104_56_16_8b,24,16,8,8f87e2b9-af96-4bb6-8d19-6ce4009dfab8.tar.gz,24-104-56-16,1024,resource,5.00,4.188,2981,2984,2981,2984,8.5,10,18910,22586,0,8192,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_24_104_56_16_8b,24,16,8,d3988fa5-a0bc-4326-b5b2-ae7032cc6e8d.tar.gz,24-104-56-16,2047,resource,5.00,4.011,4853,4856,4853,4856,3,6,18911,23364,0,16376,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_24_104_56_16_8b,24,16,8,6911bc1b-9ed1-4e14-bc08-bfa74a0ae179.tar.gz,24-104-56-16,3070,resource,5.00,4.011,6309,6312,6309,6312,3.5,4,18911,22734,0,24560,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_24_104_56_16_8b,24,16,8,0ac50432-e76e-4696-93ee-0069c229062f.tar.gz,24-104-56-16,4093,resource,5.00,4.011,6309,6312,6309,6312,3.5,4,18911,22733,0,32744,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_24_104_56_24_8b,24,24,8,150d62fa-3955-4f21-bc6d-0fe2128f2b0c.tar.gz,24-104-56-24,1024,resource,5.00,4.188,3429,3432,3429,3432,8.5,10,19214,23336,0,8192,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_24_104_56_24_8b,24,24,8,af88e5f6-bbd5-444c-852d-0f4f5b3db18f.tar.gz,24-104-56-24,2047,resource,5.00,4.011,5301,5304,5301,5304,3,6,19215,24070,0,16376,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_24_104_56_24_8b,24,24,8,37ba63d4-a0a0-4ef3-9bb1-a1f13b387a5c.tar.gz,24-104-56-24,3070,resource,5.00,4.011,6757,6760,6757,6760,3.5,4,19215,23432,0,24560,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_24_104_56_24_8b,24,24,8,ed315c49-b03a-42ef-9e4a-7bae70682ddb.tar.gz,24-104-56-24,4093,resource,5.00,4.011,6757,6760,6757,6760,3.5,4,19215,23425,0,32744,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_24_104_56_32_8b,24,32,8,9dbb6431-4bef-411d-99b7-aaea9cf9f607.tar.gz,24-104-56-32,1024,resource,5.00,4.188,2981,2984,2981,2984,8.5,11,19541,24249,0,8192,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_24_104_56_32_8b,24,32,8,ab8c96b0-3e8b-4386-bf2c-1826ef7dbce8.tar.gz,24-104-56-32,2047,resource,5.00,4.011,5749,5752,5749,5752,3,6,19527,24735,0,16376,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_24_104_56_32_8b,24,32,8,82f02a7b-41b0-4d98-b01c-eedf1f0507db.tar.gz,24-104-56-32,3070,resource,5.00,4.011,7205,7208,7205,7208,3.5,4,19527,24097,0,24560,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_24_104_56_32_8b,24,32,8,467e4d39-bf31-4992-a236-e2bb2da52920.tar.gz,24-104-56-32,4093,resource,5.00,4.011,7205,7208,7205,7208,3.5,4,19527,24098,0,32744,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_24_104_56_40_8b,24,40,8,b0e367f4-9bac-472b-973b-8f1396a6ac57.tar.gz,24-104-56-40,1024,resource,5.00,4.188,3205,3208,3205,3208,8.5,11,19858,25020,0,8192,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_24_104_56_40_8b,24,40,8,4d5e9426-35a7-4b88-a386-0f48e3a269fe.tar.gz,24-104-56-40,2047,resource,5.00,4.011,6197,6200,6197,6200,3.5,6,19864,25521,0,16376,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_24_104_56_40_8b,24,40,8,22e225f7-fa0d-4721-9397-a8cfeb97b174.tar.gz,24-104-56-40,3070,resource,5.00,4.011,7653,7656,7653,7656,4,4,19864,24885,0,24560,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_24_104_56_40_8b,24,40,8,a02e8815-034d-456b-bb26-d80d8fab4836.tar.gz,24-104-56-40,4093,resource,5.00,4.011,7653,7656,7653,7656,4,4,19864,24886,0,32744,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_24_104_56_48_8b,24,48,8,0adae4c0-d788-4be1-b917-c18be55ca502.tar.gz,24-104-56-48,1024,resource,5.00,4.188,2981,2984,2981,2984,8.5,12,20172,25798,0,8192,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_24_104_56_48_8b,24,48,8,f5485edc-76b1-4ad2-918a-f3bf1ba0af49.tar.gz,24-104-56-48,2047,resource,5.00,4.011,6645,6648,6645,6648,3.5,6,20179,26228,0,16376,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_24_104_56_48_8b,24,48,8,b26d0639-c470-4d8a-ac7e-67cf85f37c9c.tar.gz,24-104-56-48,3070,resource,5.00,4.011,8101,8104,8101,8104,4,4,20179,25587,0,24560,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_24_104_56_48_8b,24,48,8,5577ed50-a617-4fc1-a8dc-7fb806db5541.tar.gz,24-104-56-48,4093,resource,5.00,4.011,8101,8104,8101,8104,4,4,20179,25588,0,32744,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_24_104_56_56_8b,24,56,8,a39b0d4c-6914-4457-8caf-972bd722bafd.tar.gz,24-104-56-56,1024,resource,5.00,4.188,2869,2872,2869,2872,8.5,13,20485,26817,0,8192,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_24_104_56_56_8b,24,56,8,625294f6-bb50-4e22-a4a0-087766bb6309.tar.gz,24-104-56-56,2047,resource,5.00,4.011,5525,5528,5525,5528,3,7,20481,27039,0,16376,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_24_104_56_56_8b,24,56,8,bdeba179-b2d9-4e15-86c2-1ebe3bedce8a.tar.gz,24-104-56-56,3070,resource,5.00,4.011,8549,8552,8549,8552,4,4,20493,26145,0,24560,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_24_104_56_56_8b,24,56,8,1552e1ac-5422-419a-92ac-52ab37c63abd.tar.gz,24-104-56-56,4093,resource,5.00,4.011,8549,8552,8549,8552,4,4,20493,26138,0,32744,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_24_104_56_64_8b,24,64,8,4b8689d4-8e05-489f-b141-d5da4dd15de2.tar.gz,24-104-56-64,1024,resource,5.00,4.188,2981,2984,2981,2984,8.5,13,20801,27364,0,8192,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_24_104_56_64_8b,24,64,8,db804012-9166-44d5-819e-53888b4761d7.tar.gz,24-104-56-64,2047,resource,5.00,4.011,5749,5752,5749,5752,3,7,20798,27674,0,16376,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_24_104_56_64_8b,24,64,8,15a8ec0d-b0ce-4aa6-83fc-ec08f1de5738.tar.gz,24-104-56-64,3070,resource,5.00,4.011,8997,9000,8997,9000,4,4,20806,26905,0,24560,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_24_104_56_64_8b,24,64,8,a1024f38-1aa4-45a5-bd21-99acfd9d2985.tar.gz,24-104-56-64,4093,resource,5.00,4.011,8997,9000,8997,9000,4,4,20806,26909,0,32744,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_24_104_56_72_8b,24,72,8,74872c2c-8b9a-4dd6-b2c1-c3f261f90fe0.tar.gz,24-104-56-72,1024,resource,5.00,4.188,3093,3096,3093,3096,8.5,13,21109,28171,0,8192,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_24_104_56_72_8b,24,72,8,cee53e0b-5343-4308-9d23-0b03a4fb2c82.tar.gz,24-104-56-72,2047,resource,5.00,4.011,5973,5976,5973,5976,3,7,21117,28736,0,16376,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_24_104_56_72_8b,24,72,8,5d48f8c0-1e40-4b28-992b-e655591701ff.tar.gz,24-104-56-72,3070,resource,5.00,4.011,9445,9448,9445,9448,4,4,21118,27449,0,24560,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_24_104_56_72_8b,24,72,8,a77deb5c-3069-4ea6-9f74-e4894668d901.tar.gz,24-104-56-72,4093,resource,5.00,4.011,9445,9448,9445,9448,4,4,21118,27444,0,32744,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_24_104_56_8_8b,24,8,8,7e089164-35d9-4a18-9b8b-433d37f612eb.tar.gz,24-104-56-8,1024,resource,5.00,4.188,2533,2536,2533,2536,8.5,10,18592,22032,0,8192,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_24_104_56_8_8b,24,8,8,1cb50d1f-54a8-4640-8bd0-73724bb722f5.tar.gz,24-104-56-8,2047,resource,5.00,4.011,4405,4408,4405,4408,3,6,18593,22775,0,16376,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_24_104_56_8_8b,24,8,8,3c32a5c7-7a0f-4dee-b3b4-0fb0b344dcfd.tar.gz,24-104-56-8,3070,resource,5.00,4.011,5861,5864,5861,5864,3.5,4,18593,22138,0,24560,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_24_104_56_8_8b,24,8,8,679b768b-76c8-449b-bd87-91e65cd5dd27.tar.gz,24-104-56-8,4093,resource,5.00,4.011,5861,5864,5861,5864,3.5,4,18593,22138,0,32744,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_24_104_56_80_8b,24,80,8,2eaec882-c70d-4452-83e3-a34bfc199948.tar.gz,24-104-56-80,1024,resource,5.00,4.188,3205,3208,3205,3208,8.5,13,21431,29558,0,8192,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_24_104_56_80_8b,24,80,8,4fb176a3-d0fd-4cae-9dd9-e982fa69f845.tar.gz,24-104-56-80,2047,resource,5.00,4.011,6197,6200,6197,6200,3.5,7,21436,29635,0,16376,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_24_104_56_80_8b,24,80,8,2aef2f3c-c320-4823-8517-7958a8fab4a7.tar.gz,24-104-56-80,3070,resource,5.00,4.011,7653,7656,7653,7656,4,5,21436,28914,0,24560,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_24_104_56_80_8b,24,80,8,1be1120a-df67-410e-8ff7-feefc09d5695.tar.gz,24-104-56-80,4093,resource,5.00,4.011,9893,9896,9893,9896,5,4,21429,28165,0,32744,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_24_104_56_88_8b,24,88,8,97a58995-3dee-43ec-b625-72faeef94458.tar.gz,24-104-56-88,1024,resource,5.00,4.188,3317,3320,3317,3320,8.5,13,21745,30288,0,8192,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_24_104_56_88_8b,24,88,8,5927a01c-baa1-4406-86a3-0682ea026801.tar.gz,24-104-56-88,2047,resource,5.00,4.011,6421,6424,6421,6424,3.5,7,21752,30396,0,16376,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_24_104_56_88_8b,24,88,8,149aec50-b772-4a69-88aa-e65e89062b1b.tar.gz,24-104-56-88,3070,resource,5.00,4.011,7877,7880,7877,7880,4,5,21752,29759,0,24560,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_24_104_56_88_8b,24,88,8,e1b92295-d0f3-4f6b-a451-9fd8025fbe1e.tar.gz,24-104-56-88,4093,resource,5.00,4.011,10341,10344,10341,10344,5,4,21754,30336,0,32744,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_24_104_56_96_8b,24,96,8,4134b4a3-2484-444a-966d-b7eeb76ae85d.tar.gz,24-104-56-96,1024,resource,5.00,4.188,2981,2984,2981,2984,8.5,15,22062,30467,0,8192,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_24_104_56_96_8b,24,96,8,c78122e4-179f-4c00-a70f-4420155bda8c.tar.gz,24-104-56-96,2047,resource,5.00,4.011,5749,5752,5749,5752,3,8,22054,30756,0,16376,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_24_104_56_96_8b,24,96,8,470bc969-50c0-41ce-bbd3-acef3c2b35bc.tar.gz,24-104-56-96,3070,resource,5.00,4.011,8101,8104,8101,8104,4,5,22073,30340,0,24560,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_24_104_56_96_8b,24,96,8,7dd5b17b-c7a3-482a-a3cb-1cb3c7801834.tar.gz,24-104-56-96,4093,resource,5.00,4.011,10789,10792,10789,10792,6.5,4,22076,29329,0,32744,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_24_104_64_104_8b,24,104,8,a2890379-0dca-46cd-9d01-3ddc23be9e05.tar.gz,24-104-64-104,1024,resource,5.00,4.188,2917,2920,2917,2920,8.5,18,23243,33433,0,8192,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_24_104_64_104_8b,24,104,8,6294ab79-0602-472e-93c5-1732c2a24d8e.tar.gz,24-104-64-104,2047,resource,5.00,4.011,5829,5832,5829,5832,3,9,23243,33102,0,16376,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_24_104_64_104_8b,24,104,8,17d45dae-89d2-4f41-bfca-4a0b1632a793.tar.gz,24-104-64-104,3070,resource,5.00,4.011,9157,9160,9157,9160,4,5,23256,31987,0,24560,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_24_104_64_104_8b,24,104,8,cd0d2c5f-fbb1-43cb-9db1-64c32c102af6.tar.gz,24-104-64-104,4093,resource,5.00,4.011,9157,9160,9157,9160,4,5,23256,31665,0,32744,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_24_104_64_112_8b,24,112,8,6ec18ba2-2e57-4f42-b8c9-8934bfa5d948.tar.gz,24-104-64-112,1024,resource,5.00,4.188,3109,3112,3109,3112,8.5,17,23557,32689,0,8192,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_24_104_64_16_8b,24,16,8,204abc6d-697f-4af2-b3aa-8a3406fd54f3.tar.gz,24-104-64-16,1024,resource,5.00,4.188,3109,3112,3109,3112,8.5,11,19776,23758,0,8192,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_24_104_64_16_8b,24,16,8,f5495caf-2539-4783-b6c2-2f73594e95c7.tar.gz,24-104-64-16,2047,resource,5.00,4.011,5189,5192,5189,5192,3,6,19779,23975,0,16376,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_24_104_64_16_8b,24,16,8,503503b2-3da4-4056-b940-a7ccb7ff6b07.tar.gz,24-104-64-16,3070,resource,5.00,4.011,6853,6856,6853,6856,3.5,4,19777,23572,0,24560,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_24_104_64_16_8b,24,16,8,ec479901-aa76-4832-9b45-7036dff6999f.tar.gz,24-104-64-16,4093,resource,5.00,4.011,6853,6856,6853,6856,3.5,4,19777,23265,0,32744,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_24_104_64_24_8b,24,24,8,d444ec98-179d-4505-95ae-69b70eb310e2.tar.gz,24-104-64-24,1024,resource,5.00,4.188,2853,2856,2853,2856,8.5,12,20090,24748,0,8192,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_24_104_64_24_8b,24,24,8,384ed43f-baba-49d7-a91e-24558b093e58.tar.gz,24-104-64-24,2047,resource,5.00,4.011,5701,5704,5701,5704,3,6,20088,24653,0,16376,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_24_104_64_24_8b,24,24,8,f5de34b0-05a0-4603-8949-419160732ec5.tar.gz,24-104-64-24,3070,resource,5.00,4.011,7365,7368,7365,7368,3.5,4,20086,24268,0,24560,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_24_104_64_24_8b,24,24,8,382cd0d7-aae1-43f3-bf1d-6e630e8972bd.tar.gz,24-104-64-24,4093,resource,5.00,4.011,7365,7368,7365,7368,3.5,4,20086,24265,0,32744,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_24_104_64_32_8b,24,32,8,17fed30c-9746-4c58-ba9d-c301ca5dda6b.tar.gz,24-104-64-32,1024,resource,5.00,4.188,3109,3112,3109,3112,8.5,12,20407,25294,0,8192,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_24_104_64_32_8b,24,32,8,74814c06-adc1-4c61-8389-d9decaaa54e8.tar.gz,24-104-64-32,2047,resource,5.00,4.011,6213,6216,6213,6216,3,6,20400,25265,0,16376,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_24_104_64_32_8b,24,32,8,c7953a36-c6a6-4637-98e5-745d90bb58a8.tar.gz,24-104-64-32,3070,resource,5.00,4.011,7877,7880,7877,7880,3.5,4,20398,24878,0,24560,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_24_104_64_32_8b,24,32,8,4e4cdb7e-e3cb-4b99-bc32-afd973f3a375.tar.gz,24-104-64-32,4093,resource,5.00,4.011,7877,7880,7877,7880,3.5,4,20398,24552,0,32744,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_24_104_64_40_8b,24,40,8,187604d4-270b-44b4-bc4e-60f9f037766e.tar.gz,24-104-64-40,1024,resource,5.00,4.188,3365,3368,3365,3368,8.5,12,20724,26284,0,8192,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_24_104_64_40_8b,24,40,8,8b8cb169-54cd-4727-9b93-a4f5259ef88e.tar.gz,24-104-64-40,2047,resource,5.00,4.011,6725,6728,6725,6728,3.5,6,20732,26130,0,16376,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_24_104_64_40_8b,24,40,8,e7a2bef5-554a-45fb-a6dc-fdf266d14a14.tar.gz,24-104-64-40,3070,resource,5.00,4.011,8389,8392,8389,8392,4,4,20730,25419,0,24560,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_24_104_64_40_8b,24,40,8,92f40c88-518e-4cf0-92ad-0e35a93ece0e.tar.gz,24-104-64-40,4093,resource,5.00,4.011,8389,8392,8389,8392,4,4,20730,25740,0,32744,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_24_104_64_48_8b,24,48,8,147c4c00-928b-45d3-8cc0-78508ee344af.tar.gz,24-104-64-48,1024,resource,5.00,4.188,3109,3112,3109,3112,8.5,13,21038,26695,0,8192,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_24_104_64_48_8b,24,48,8,998ac008-b7e4-40c7-8259-6487c9616c08.tar.gz,24-104-64-48,2047,resource,5.00,4.011,5701,5704,5701,5704,3,7,21040,26869,0,16376,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_24_104_64_48_8b,24,48,8,13ef3f4c-d02b-4fa2-8ab1-e9da54b7fbb7.tar.gz,24-104-64-48,3070,resource,5.00,4.011,8901,8904,8901,8904,4,4,21045,26449,0,24560,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_24_104_64_48_8b,24,48,8,66a80cae-f7b5-47e8-82bf-fb33e06e3517.tar.gz,24-104-64-48,4093,resource,5.00,4.011,8901,8904,8901,8904,4,4,21045,26127,0,32744,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_24_104_64_56_8b,24,56,8,b18cdc6c-7148-4379-8721-2cff5b41500f.tar.gz,24-104-64-56,1024,resource,5.00,4.188,2981,2984,2981,2984,8.5,14,21351,27934,0,8192,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_24_104_64_56_8b,24,56,8,e357b861-7639-431e-8feb-01a6bd5b4419.tar.gz,24-104-64-56,2047,resource,5.00,4.011,5957,5960,5957,5960,3,7,21354,27850,0,16376,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_24_104_64_56_8b,24,56,8,7e6c21de-8384-47cd-93b9-452d030110de.tar.gz,24-104-64-56,3070,resource,5.00,4.011,9413,9416,9413,9416,4,4,21359,27066,0,24560,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_24_104_64_56_8b,24,56,8,24fc3d53-6646-469d-8e6e-616c348d2cce.tar.gz,24-104-64-56,4093,resource,5.00,4.011,9413,9416,9413,9416,4,4,21359,27066,0,32744,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_24_104_64_64_8b,24,64,8,e894b594-f9dc-45cf-a88c-194441af525f.tar.gz,24-104-64-64,1024,resource,5.00,4.188,3109,3112,3109,3112,8.5,14,21668,28283,0,8192,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_24_104_64_64_8b,24,64,8,d164d25c-f8a4-4ff4-abc8-db63b7ce3599.tar.gz,24-104-64-64,2047,resource,5.00,4.011,6213,6216,6213,6216,3,7,21669,28019,0,16376,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_24_104_64_64_8b,24,64,8,0eacf983-cefb-4b39-ae6d-7c93a671269c.tar.gz,24-104-64-64,3070,resource,5.00,4.011,7877,7880,7877,7880,3.5,5,21667,27616,0,24560,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_24_104_64_64_8b,24,64,8,a5f1c0f5-b902-4e56-82f6-8b3979169e52.tar.gz,24-104-64-64,4093,resource,5.00,4.011,9925,9928,9925,9928,4,4,21672,27727,0,32744,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_24_104_64_72_8b,24,72,8,d5e50a39-35df-4102-91ff-b14ffd7e4f91.tar.gz,24-104-64-72,1024,resource,5.00,4.188,3237,3240,3237,3240,8.5,14,21983,30146,0,8192,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_24_104_64_72_8b,24,72,8,862fa555-219b-46d5-9eb9-c962014eafa6.tar.gz,24-104-64-72,2047,resource,5.00,4.011,6469,6472,6469,6472,3.5,7,21990,29457,0,16376,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_24_104_64_72_8b,24,72,8,09b871f2-d8d0-498c-b670-3e6131529625.tar.gz,24-104-64-72,3070,resource,5.00,4.011,8133,8136,8133,8136,4,5,21988,29074,0,24560,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_24_104_64_72_8b,24,72,8,5d6455d2-4972-45a2-8847-119b77c4604a.tar.gz,24-104-64-72,4093,resource,5.00,4.011,10437,10440,10437,10440,5,4,21994,28441,0,32744,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_24_104_64_8_8b,24,8,8,6261a4bd-f1c3-45bd-8566-c465840cd4a7.tar.gz,24-104-64-8,1024,resource,5.00,4.188,2597,2600,2597,2600,8.5,11,19458,23153,0,8192,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_24_104_64_8_8b,24,8,8,920f9bd9-3f89-4e31-a579-4d7fcc025dbd.tar.gz,24-104-64-8,2047,resource,5.00,4.011,4677,4680,4677,4680,3,6,19461,23338,0,16376,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_24_104_64_8_8b,24,8,8,932b2385-65d3-49fd-855b-78ea3e037887.tar.gz,24-104-64-8,3070,resource,5.00,4.011,6341,6344,6341,6344,3.5,4,19459,22926,0,24560,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_24_104_64_8_8b,24,8,8,fed1aa2e-ee72-4047-b52b-a5d2ceb9354f.tar.gz,24-104-64-8,4093,resource,5.00,4.011,6341,6344,6341,6344,3.5,4,19459,22927,0,32744,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_24_104_64_80_8b,24,80,8,64819298-13bc-473e-8c83-f9b29cb16ef5.tar.gz,24-104-64-80,1024,resource,5.00,4.188,3109,3112,3109,3112,8.5,15,22297,29761,0,8192,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_24_104_64_80_8b,24,80,8,612c3524-9655-4ef9-abf7-b0147dc45975.tar.gz,24-104-64-80,2047,resource,5.00,4.011,6725,6728,6725,6728,3.5,7,22304,30189,0,16376,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_24_104_64_80_8b,24,80,8,0d34ccfb-cc7d-41f1-ac29-47670c42de22.tar.gz,24-104-64-80,3070,resource,5.00,4.011,8389,8392,8389,8392,4,5,22302,29791,0,24560,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_24_104_64_80_8b,24,80,8,12d62a73-dfca-4f3e-b7bf-4127cc18d65b.tar.gz,24-104-64-80,4093,resource,5.00,4.011,10949,10952,10949,10952,5,4,22294,29037,0,32744,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_24_104_64_88_8b,24,88,8,2a2f25b8-c609-4fb1-ade2-7ee048b53007.tar.gz,24-104-64-88,1024,resource,5.00,4.188,2789,2792,2789,2792,8.5,18,22611,31887,0,8192,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_24_104_64_88_8b,24,88,8,99b5a5d7-4a31-41be-8387-9e6a3e86ce2d.tar.gz,24-104-64-88,2047,resource,5.00,4.011,5573,5576,5573,5576,3,9,22614,31114,0,16376,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_24_104_64_88_8b,24,88,8,eb515f66-cae4-4edc-97a8-f1438e68403b.tar.gz,24-104-64-88,3070,resource,5.00,4.011,8645,8648,8645,8648,4,5,22618,30248,0,24560,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_24_104_64_88_8b,24,88,8,4367d0a1-8b33-4384-948c-408769475ee7.tar.gz,24-104-64-88,4093,resource,5.00,4.011,8645,8648,8645,8648,4,5,22618,30563,0,32744,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_24_104_64_96_8b,24,96,8,01baf3a5-5406-440f-9d7c-93aa932780e0.tar.gz,24-104-64-96,1024,resource,5.00,4.188,3109,3112,3109,3112,8.5,16,22929,31225,0,8192,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_24_104_64_96_8b,24,96,8,e75add20-4d31-48bc-b2ea-50393e202633.tar.gz,24-104-64-96,2047,resource,5.00,4.011,6213,6216,6213,6216,3,8,22926,30898,0,16376,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_24_104_64_96_8b,24,96,8,1ea6149b-598e-46e1-a35e-8c1119dfe742.tar.gz,24-104-64-96,3070,resource,5.00,4.011,8901,8904,8901,8904,4,5,22939,31011,0,24560,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_24_104_64_96_8b,24,96,8,3829d2f4-ed46-4f5e-9745-5dcf042a01de.tar.gz,24-104-64-96,4093,resource,5.00,4.011,8901,8904,8901,8904,4,5,22939,31012,0,32744,TRUE
