model_name,d_in,d_out,prec,model_file,model_string,rf,strategy,TargetClockPeriod_hls,EstimatedClockPeriod_hls,BestLatency_hls,WorstLatency_hls,IntervalMin_hls,IntervalMax_hls,BRAM_18K_hls,DSP_hls,FF_hls,LUT_hls,URAM_hls,rf_times_precision,hls_synth_success
/output/2layer_run_vsynth_2023-2/raw_reports/dense_120_8_72_4b,120,72,4,3d60ee70-fc9e-4e42-b26a-a56a8f525e37.tar.gz,120-8-72,3070,resource,5.00,3.843,1539,1541,1539,1541,1,0,7657,9543,0,12280,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_64_80_120_12b,64,120,12,0f157595-b8c1-4512-a90f-f32ebd317092.tar.gz,64-80-120,4093,resource,5.00,3.899,9923,9925,9923,9925,3.5,3,15582,25087,0,49116,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_24_64_112_6b,24,112,6,92fbd77c-18fd-4e78-8e45-e720e48e4d8b.tar.gz,24-64-112,1024,resource,5.00,3.682,1795,1797,1795,1797,4,0,12356,19045,0,6144,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_88_24_120_2b,88,120,2,6ba09abc-3c38-453c-a15b-9f8a64fa8d2c.tar.gz,88-24-120,4093,resource,5.00,4.052,4995,4997,4995,4997,2,0,10304,15230,0,8186,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_120_8_72_4b,120,72,4,d638dba7-edda-4303-a355-1c2874d61260.tar.gz,120-8-72,4093,resource,5.00,3.843,1539,1541,1539,1541,1,0,7657,9543,0,16372,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_64_80_120_14b,64,120,14,04ae00c9-d1da-4fa9-af7e-cede3b033554.tar.gz,64-80-120,1024,resource,5.00,3.770,1987,1989,1987,1989,7,15,15552,27954,0,14336,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_120_8_72_6b,120,72,6,bb5b5373-8cc9-465d-8e99-6351c9b7ec45.tar.gz,120-8-72,1024,resource,5.00,3.843,1539,1541,1539,1541,1,1,7639,9568,0,6144,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_88_24_120_4b,88,120,4,03238732-e210-4978-9aec-26b9bcda2c4a.tar.gz,88-24-120,1024,resource,5.00,3.781,2019,2021,2019,2021,1,0,10327,15597,0,4096,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_120_8_72_6b,120,72,6,117a2c16-4b1a-4796-9f27-3851ffebad12.tar.gz,120-8-72,2047,resource,5.00,3.843,1539,1541,1539,1541,1,1,7639,9568,0,12282,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_88_24_120_4b,88,120,4,de1fa18a-75f6-43b4-99b9-8e38bddb5ac4.tar.gz,88-24-120,2047,resource,5.00,3.783,3555,3557,3555,3557,1.5,0,10309,15286,0,8188,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_64_80_120_14b,64,120,14,d3e81f14-85f7-4015-9de9-6662246074eb.tar.gz,64-80-120,2047,resource,5.00,3.781,4483,4485,4483,4485,7.5,7,15565,27307,0,28658,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_120_8_72_6b,120,72,6,4d1c225b-f7bd-4c4d-a429-be11a23224c4.tar.gz,120-8-72,3070,resource,5.00,3.843,1539,1541,1539,1541,1,1,7639,9568,0,18420,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_24_64_112_6b,24,112,6,fb010824-7c19-4de1-a7c3-d96f666bb035.tar.gz,24-64-112,2047,resource,5.00,3.829,3331,3333,3331,3333,1,0,12318,19267,0,12282,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_120_8_72_6b,120,72,6,36e3bd65-23f4-48d3-bf6d-34baa7d3ba1b.tar.gz,120-8-72,4093,resource,5.00,3.843,1539,1541,1539,1541,1,1,7639,9568,0,24558,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_64_80_120_14b,64,120,14,31636f67-ee08-45aa-bb80-eff048e16d81.tar.gz,64-80-120,3070,resource,5.00,3.781,5763,5765,5763,5765,2,5,15565,26936,0,42980,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_120_8_72_8b,120,72,8,585a45d2-689b-4d3b-9a3e-f20446790cf7.tar.gz,120-8-72,1024,resource,5.00,3.843,1539,1541,1539,1541,1,2,7620,9563,0,8192,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_88_24_120_4b,88,120,4,60cd6d8f-17f1-46b2-847d-1a7f8cf938a0.tar.gz,88-24-120,3070,resource,5.00,4.052,4995,4997,4995,4997,2,0,10291,15197,0,12280,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_120_8_72_8b,120,72,8,e6aa6b56-ce5e-4f81-9326-04a36d0900b9.tar.gz,120-8-72,2047,resource,5.00,3.843,1539,1541,1539,1541,1,2,7620,9563,0,16376,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_24_64_112_6b,24,112,6,66d3a07c-58b2-46bd-afc7-3600254846ff.tar.gz,24-64-112,3070,resource,5.00,3.784,5123,5125,5123,5125,1.5,0,12295,18900,0,18420,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_120_8_72_8b,120,72,8,aa3b5a48-a03b-4359-a9ff-9f6b7986cec3.tar.gz,120-8-72,3070,resource,5.00,3.843,1539,1541,1539,1541,1,2,7620,9563,0,24560,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_64_80_120_14b,64,120,14,5736fb62-e8fd-4d03-86aa-1bcde2b17d15.tar.gz,64-80-120,4093,resource,5.00,3.899,9923,9925,9923,9925,3.5,3,15584,26262,0,57302,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_120_8_72_8b,120,72,8,3db3c754-e972-4d02-8931-7902dd47628c.tar.gz,120-8-72,4093,resource,5.00,3.843,1539,1541,1539,1541,1,2,7620,9563,0,32744,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_64_80_120_16b,64,120,16,3b303c98-2f17-4333-abff-7946059cc6d0.tar.gz,64-80-120,1024,resource,5.00,3.770,1987,1989,1987,1989,8,15,15552,28972,0,16384,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_88_24_120_4b,88,120,4,521b21a0-fa6b-4d4c-977b-da28f16626fa.tar.gz,88-24-120,4093,resource,5.00,4.052,4995,4997,4995,4997,2,0,10291,15197,0,16372,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_120_8_72_10b,120,72,10,76acbbab-aeab-4c92-8000-0dad02b3dd53.tar.gz,120-8-72,1024,resource,5.00,3.843,1539,1541,1539,1541,1,2,7620,9619,0,10240,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_120_8_72_10b,120,72,10,823dfa9d-6728-4b25-801f-a6601804e21a.tar.gz,120-8-72,2047,resource,5.00,3.843,1539,1541,1539,1541,1,2,7620,9619,0,20470,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_24_64_112_6b,24,112,6,49627718-fda5-4a95-aa1f-02847f9daa75.tar.gz,24-64-112,4093,resource,5.00,3.784,5123,5125,5123,5125,1.5,0,12295,18900,0,24558,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_88_24_120_6b,88,120,6,e4ec739b-212c-49d2-ae19-d80812fdf7df.tar.gz,88-24-120,1024,resource,5.00,3.781,2019,2021,2019,2021,1,0,10334,15803,0,6144,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_64_80_120_16b,64,120,16,21e67e7d-8062-4490-a718-014342ce37c1.tar.gz,64-80-120,2047,resource,5.00,3.781,4483,4485,4483,4485,8.5,7,15565,28667,0,32752,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_120_8_72_10b,120,72,10,7d517103-3e88-4faf-844e-d40ebb2b8d65.tar.gz,120-8-72,3070,resource,5.00,3.843,1539,1541,1539,1541,1,2,7620,9619,0,30700,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_24_64_112_8b,24,112,8,efb71dee-6d0a-46cc-aa5b-75ec8f1e0081.tar.gz,24-64-112,1024,resource,5.00,4.184,1795,1797,1795,1797,1.5,9,12217,18628,0,8192,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_88_24_120_6b,88,120,6,fd6c9b7f-c016-4e1e-9774-d95dc4685d29.tar.gz,88-24-120,2047,resource,5.00,3.783,3555,3557,3555,3557,1.5,0,10313,15325,0,12282,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_120_8_72_10b,120,72,10,a5726f6e-31d4-42a1-a4d1-001a489d964d.tar.gz,120-8-72,4093,resource,5.00,3.843,1539,1541,1539,1541,1,2,7620,9619,0,40930,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_64_80_120_16b,64,120,16,b7f74bea-362d-45c4-8272-9b8cc21472b5.tar.gz,64-80-120,3070,resource,5.00,3.781,5763,5765,5763,5765,2,5,15579,27853,0,49120,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_120_8_72_12b,120,72,12,e998bca4-b074-4e7b-a006-b5d986008ced.tar.gz,120-8-72,1024,resource,5.00,3.843,1539,1541,1539,1541,1,2,7620,9715,0,12288,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_120_8_72_12b,120,72,12,879039ba-cbb8-4182-83fa-c1e2fa2e5278.tar.gz,120-8-72,2047,resource,5.00,3.843,1539,1541,1539,1541,1,2,7620,9715,0,24564,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_128_104_64_4b,128,64,4,a1857c5f-5c85-4227-8af2-09bdfd80fbb7.tar.gz,128-104-64,1024,resource,5.00,4.002,1859,1861,1859,1861,10,0,18050,22291,0,4096,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_56_56_120_4b,56,120,4,55449481-09dc-4255-a2d6-e966f20077fc.tar.gz,56-56-120,4093,resource,5.00,3.783,6499,6501,6499,6501,2,0,12757,19215,0,16372,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_120_8_80_12b,120,80,12,9a4b575c-4a2e-4fde-a898-3d68131f9d1a.tar.gz,120-8-80,3070,resource,5.00,3.899,1603,1605,1603,1605,1,2,7942,10455,0,36840,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_120_8_80_12b,120,80,12,54349539-1239-45f1-aa9a-a07dedb092ad.tar.gz,120-8-80,4093,resource,5.00,3.899,1603,1605,1603,1605,1,2,7942,10455,0,49116,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_120_8_80_14b,120,80,14,0ae17af6-8a12-4c1c-8a07-4e46220634db.tar.gz,120-8-80,1024,resource,5.00,3.899,1603,1605,1603,1605,1,2,7942,10494,0,14336,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_88_24_120_12b,88,120,12,1a05929c-a743-4de5-b1d6-65a52c6edbd1.tar.gz,88-24-120,4093,resource,5.00,4.052,4995,4997,4995,4997,2,2,10249,15805,0,49116,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_120_8_80_14b,120,80,14,e6544d18-9dba-47d4-a4f9-e2170de29f53.tar.gz,120-8-80,2047,resource,5.00,3.899,1603,1605,1603,1605,1,2,7942,10494,0,28658,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_88_24_120_14b,88,120,14,d6b1b6ad-fec7-48ff-b61b-d75f5349fb42.tar.gz,88-24-120,1024,resource,5.00,3.781,2019,2021,2019,2021,1,5,10245,17389,0,14336,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_120_8_80_14b,120,80,14,5079dc0b-ae5b-4490-8a2e-210aea86bad5.tar.gz,120-8-80,3070,resource,5.00,3.899,1603,1605,1603,1605,1,2,7942,10494,0,42980,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_80_32_24_12b,80,24,12,7ebedf28-d527-4c50-86e7-03b6e3e78ea4.tar.gz,80-32-24,3070,resource,5.00,3.770,3331,3333,3331,3333,1.5,2,7053,8211,0,36840,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_40_96_8_16b,40,8,16,d354c7b3-2614-457a-a270-67a463001aed.tar.gz,40-96-8,3070,resource,5.00,4.011,4611,4613,4611,4613,1.5,2,12097,13957,0,49120,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_80_32_56_10b,80,56,10,719869a5-2506-49ca-9ee9-6c938d176adc.tar.gz,80-32-56,2047,resource,5.00,3.783,4355,4357,4355,4357,1.5,2,8325,10913,0,20470,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_40_96_8_16b,40,8,16,b5a1c5d7-afc5-4e75-9c98-d7633d3d1b5e.tar.gz,40-96-8,4093,resource,5.00,4.011,4611,4613,4611,4613,1.5,2,12097,13957,0,65488,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_80_32_56_10b,80,56,10,0cc67abe-d5c4-4aed-9fb4-4317c9e77c6f.tar.gz,80-32-56,3070,resource,5.00,3.783,4355,4357,4355,4357,1.5,2,8325,10913,0,30700,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_40_96_16_2b,40,16,2,dc7488ac-58ca-46f0-b6c5-48f13a885d4f.tar.gz,40-96-16,1024,resource,5.00,4.184,1731,1733,1731,1733,2.5,0,12454,14202,0,2048,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_40_96_16_2b,40,16,2,34a6303f-e6fe-4473-9cc4-202faf48b40d.tar.gz,40-96-16,2047,resource,5.00,4.188,3459,3461,3459,3461,1.5,0,12465,13607,0,4094,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_80_32_56_10b,80,56,10,868338cc-5b81-40aa-a031-f790accf6081.tar.gz,80-32-56,4093,resource,5.00,3.783,4355,4357,4355,4357,1.5,2,8325,10913,0,40930,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_40_96_16_2b,40,16,2,19f0dc83-a24d-45bc-b4c7-3d22fecab019.tar.gz,40-96-16,3070,resource,5.00,4.011,5379,5381,5379,5381,1.5,0,12475,15119,0,6140,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_80_32_56_12b,80,56,12,03b30b63-369c-410d-a027-3a21d93c2aeb.tar.gz,80-32-56,1024,resource,5.00,3.829,2179,2181,2179,2181,1,4,8328,11639,0,12288,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_40_96_16_2b,40,16,2,04970acc-25d3-435e-a026-c0aa2f7670c0.tar.gz,40-96-16,4093,resource,5.00,4.011,5379,5381,5379,5381,1.5,0,12475,15119,0,8186,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_40_96_16_4b,40,16,4,9b4a36e2-a1b1-4946-9307-0f362c938844.tar.gz,40-96-16,1024,resource,5.00,4.002,1731,1733,1731,1733,1.5,0,12510,15098,0,4096,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_80_32_56_12b,80,56,12,2d0d296e-485d-439e-b284-6566ab3fca86.tar.gz,80-32-56,2047,resource,5.00,3.783,4355,4357,4355,4357,1.5,2,8325,11065,0,24564,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_40_96_16_4b,40,16,4,ad350570-5018-4b49-a04b-45348d306668.tar.gz,40-96-16,2047,resource,5.00,3.782,3459,3461,3459,3461,1,0,12485,14346,0,8188,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_40_96_16_4b,40,16,4,ed95a782-08c5-4aaa-ae1c-3df95d3dd08e.tar.gz,40-96-16,3070,resource,5.00,4.011,5379,5381,5379,5381,1.5,0,12481,15441,0,12280,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_80_32_56_12b,80,56,12,15ec3f77-6308-44ee-bddd-38554185a7b7.tar.gz,80-32-56,3070,resource,5.00,3.783,4355,4357,4355,4357,1.5,2,8325,11065,0,36840,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_40_96_16_4b,40,16,4,5df38ca7-5bd5-43b8-b417-cce35c45348a.tar.gz,40-96-16,4093,resource,5.00,4.011,5379,5381,5379,5381,1.5,0,12481,15441,0,16372,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_80_32_56_12b,80,56,12,1123c97f-fd12-40ff-88c9-d737cc80667f.tar.gz,80-32-56,4093,resource,5.00,3.783,4355,4357,4355,4357,1.5,2,8325,11065,0,49116,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_40_96_16_6b,40,16,6,247f6b5d-8d8b-4e83-b483-5036e63d2799.tar.gz,40-96-16,1024,resource,5.00,4.002,1731,1733,1731,1733,1.5,0,12518,15348,0,6144,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_80_32_56_14b,80,56,14,0c29d103-647f-4f3b-82c9-7706f6c36951.tar.gz,80-32-56,1024,resource,5.00,3.829,2179,2181,2179,2181,1,4,8328,12133,0,14336,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_40_96_16_6b,40,16,6,29b8cb84-fffd-4d8a-8d26-aaee6a293a7d.tar.gz,40-96-16,2047,resource,5.00,3.782,3459,3461,3459,3461,1,0,12496,14513,0,12282,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_80_32_56_14b,80,56,14,5a0aaa79-ddc6-4d23-b4a9-ba74e264a81f.tar.gz,80-32-56,2047,resource,5.00,3.783,4355,4357,4355,4357,1.5,2,8325,11468,0,28658,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_80_32_56_14b,80,56,14,8690bcba-96b3-4597-a6c6-57f47371bc0b.tar.gz,80-32-56,3070,resource,5.00,3.783,4355,4357,4355,4357,1.5,2,8325,11468,0,42980,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_80_32_56_14b,80,56,14,6d582ca1-eafd-4d3e-b2fb-d7c397c38535.tar.gz,80-32-56,4093,resource,5.00,3.783,4355,4357,4355,4357,1.5,2,8325,11468,0,57302,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_40_96_16_6b,40,16,6,60748ebc-48b5-49ce-af0d-9a2542ac8006.tar.gz,40-96-16,3070,resource,5.00,4.011,5379,5381,5379,5381,1.5,0,12471,13976,0,18420,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_80_32_56_16b,80,56,16,9989b1c4-d0d3-4c87-9913-3848d7bf721b.tar.gz,80-32-56,1024,resource,5.00,3.829,2179,2181,2179,2181,1,4,8330,12165,0,16384,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_80_32_56_16b,80,56,16,c50ce707-0b16-4a6d-80ef-a408456e6780.tar.gz,80-32-56,2047,resource,5.00,3.783,4355,4357,4355,4357,1.5,2,8325,11548,0,32752,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_40_96_16_6b,40,16,6,be9a0ad7-1c25-4d93-b6f1-f3efbf415fc8.tar.gz,40-96-16,4093,resource,5.00,4.011,5379,5381,5379,5381,1.5,0,12471,13976,0,24558,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_80_32_56_16b,80,56,16,99358412-e892-4224-8f8a-76dd8e5f8456.tar.gz,80-32-56,3070,resource,5.00,3.783,4355,4357,4355,4357,1.5,2,8325,11548,0,49120,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_40_96_16_8b,40,16,8,fb55e0d8-b5c0-4283-8e04-149f9ebfc7f5.tar.gz,40-96-16,1024,resource,5.00,4.184,1731,1733,1731,1733,3.5,6,12424,14354,0,8192,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_80_32_56_16b,80,56,16,c4a3af93-5268-44c8-a31a-b82151c520dd.tar.gz,80-32-56,4093,resource,5.00,3.783,4355,4357,4355,4357,1.5,2,8325,11548,0,65488,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_40_96_16_8b,40,16,8,caf187ea-06f1-4885-b76e-6d31b453d262.tar.gz,40-96-16,2047,resource,5.00,4.188,3459,3461,3459,3461,2,3,12437,13855,0,16376,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_80_32_64_2b,80,64,2,46ef29a3-c413-41dd-9b33-4d09e24e0cf7.tar.gz,80-32-64,1024,resource,5.00,4.184,2307,2309,2307,2309,2,0,8673,10880,0,2048,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_80_32_64_2b,80,64,2,7fdaf938-018d-46a4-b769-806d2e29a04b.tar.gz,80-32-64,2047,resource,5.00,3.784,4611,4613,4611,4613,1.5,0,8690,11037,0,4094,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_80_32_64_2b,80,64,2,955259eb-d8aa-4775-b65c-ddf0fb61eec5.tar.gz,80-32-64,3070,resource,5.00,3.784,4611,4613,4611,4613,1.5,0,8690,11037,0,6140,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_104_72_16_12b,104,16,12,eb93d13a-5e4a-404b-91b5-5ab04513c760.tar.gz,104-72-16,2047,resource,5.00,3.770,3027,3029,3027,3029,1,5,11874,15306,0,24564,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_40_96_16_8b,40,16,8,8cfd9c45-c8be-4b93-b449-1382fada6ee9.tar.gz,40-96-16,3070,resource,5.00,4.011,5379,5381,5379,5381,1.5,2,12414,13839,0,24560,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_80_32_64_2b,80,64,2,0118c5b8-d934-4388-beb8-42ade93140d1.tar.gz,80-32-64,4093,resource,5.00,3.784,4611,4613,4611,4613,1.5,0,8690,11037,0,8186,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_80_32_64_4b,80,64,4,463dd39c-2206-41c6-b9e9-8aa5989dae38.tar.gz,80-32-64,1024,resource,5.00,3.770,2307,2309,2307,2309,1,0,8712,11215,0,4096,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_80_32_64_4b,80,64,4,1cf5e221-0a5c-494a-ac75-d41b98c96196.tar.gz,80-32-64,2047,resource,5.00,3.784,4611,4613,4611,4613,1.5,0,8692,11111,0,8188,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_40_96_16_8b,40,16,8,b553537d-b030-48e4-8ed0-ead9cf867d3b.tar.gz,40-96-16,4093,resource,5.00,4.011,5379,5381,5379,5381,1.5,2,12414,13839,0,32744,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_80_32_64_4b,80,64,4,dd59dfef-8af2-4708-be64-adef40ee736f.tar.gz,80-32-64,3070,resource,5.00,3.784,4611,4613,4611,4613,1.5,0,8692,11111,0,12280,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_80_32_64_4b,80,64,4,501bec17-6d52-4db6-b332-cecac95a6d73.tar.gz,80-32-64,4093,resource,5.00,3.784,4611,4613,4611,4613,1.5,0,8692,11111,0,16372,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_80_32_64_6b,80,64,6,1af73f5b-61bf-4eac-a4d3-1b8d5c285efd.tar.gz,80-32-64,1024,resource,5.00,3.770,2307,2309,2307,2309,1,0,8714,11535,0,6144,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_80_32_64_6b,80,64,6,1a7767a7-be87-49d6-adcd-776cf825be31.tar.gz,80-32-64,2047,resource,5.00,3.784,4611,4613,4611,4613,1.5,0,8684,11340,0,12282,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_40_96_16_10b,40,16,10,b9f7506c-f085-4d98-878f-f5cb51456b03.tar.gz,40-96-16,1024,resource,5.00,3.770,1731,1733,1731,1733,1,6,12422,15817,0,10240,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_80_32_64_6b,80,64,6,c06c8dbe-10cb-4dca-b974-b0712022db2d.tar.gz,80-32-64,3070,resource,5.00,3.784,4611,4613,4611,4613,1.5,0,8684,11340,0,18420,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_80_32_64_6b,80,64,6,7717cac0-d41c-45c8-aee1-2c6c741ba61f.tar.gz,80-32-64,4093,resource,5.00,3.784,4611,4613,4611,4613,1.5,0,8684,11340,0,24558,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_80_32_64_8b,80,64,8,6e80fb12-4589-4dac-a4ec-37a9c160519c.tar.gz,80-32-64,1024,resource,5.00,4.184,2307,2309,2307,2309,1.5,4,8640,11378,0,8192,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_40_96_16_10b,40,16,10,763bb5f6-1b87-4fcd-ae4b-2abdb3eb9cc8.tar.gz,40-96-16,2047,resource,5.00,3.782,3459,3461,3459,3461,1,3,12432,14910,0,20470,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_80_32_64_8b,80,64,8,b67ddd33-5a70-412e-ac58-149542f18bcf.tar.gz,80-32-64,2047,resource,5.00,3.784,4611,4613,4611,4613,1.5,2,8644,11409,0,16376,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_80_32_64_8b,80,64,8,78ea5adc-5206-474a-95a6-7fc913d28ab2.tar.gz,80-32-64,3070,resource,5.00,3.784,4611,4613,4611,4613,1.5,2,8644,11409,0,24560,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_80_32_64_8b,80,64,8,f34b9282-7a15-436a-bd20-fff808a36819.tar.gz,80-32-64,4093,resource,5.00,3.784,4611,4613,4611,4613,1.5,2,8644,11409,0,32744,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_40_96_16_10b,40,16,10,5f957ca4-e375-45e0-84af-739a71283b34.tar.gz,40-96-16,3070,resource,5.00,4.011,5379,5381,5379,5381,1.5,2,12414,14027,0,30700,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_80_32_64_10b,80,64,10,89a24ca9-ba89-41e5-bb20-2c40c8aca2bb.tar.gz,80-32-64,1024,resource,5.00,3.770,2307,2309,2307,2309,1,4,8640,11864,0,10240,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_104_16_104_14b,104,104,14,8d9411ea-b633-4661-839a-a8682318563b.tar.gz,104-16-104,3070,resource,5.00,4.011,3331,3333,3331,3333,1,2,9259,13387,0,42980,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_128_88_112_10b,128,112,10,ee010b70-e3fc-44ae-a407-26ccfafddade.tar.gz,128-88-112,1024,resource,5.00,4.002,2259,2261,2259,2261,25,19,18172,28654,0,10240,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_104_16_104_14b,104,104,14,c75ff025-fa0e-4632-a478-b15a10b2a7b3.tar.gz,104-16-104,4093,resource,5.00,4.011,3331,3333,3331,3333,1,2,9259,13387,0,57302,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_48_88_104_12b,48,104,12,34db3fbc-76e2-4810-bca3-fef537b89fe8.tar.gz,48-88-104,4093,resource,5.00,3.955,8803,8805,8803,8805,3.5,3,15318,24323,0,49116,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_104_16_104_16b,104,104,16,139a2120-ddb8-4882-9166-c5ad157f8e46.tar.gz,104-16-104,1024,resource,5.00,3.782,1667,1669,1667,1669,1,4,9273,14858,0,16384,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_48_88_104_14b,48,104,14,d99676fa-8a11-49b7-804e-f692af688c22.tar.gz,48-88-104,1024,resource,5.00,3.770,2203,2205,2203,2205,1,12,15294,31068,0,14336,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_104_16_104_16b,104,104,16,8ebd4c95-f18c-42d1-92cb-ef24086d58fd.tar.gz,104-16-104,2047,resource,5.00,4.011,3331,3333,3331,3333,1,2,9259,13503,0,32752,TRUE
